id_assessment,id_student,date_submitted,is_banked,score,code_module,code_presentation,assessment_type,date,weight,weak_student
24295,568307,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,571610,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,572816,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,573093,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,573473,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,573920,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,574523,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,575398,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,576233,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,577427,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,577551,21,0,0.0,CCC,2014J,CMA,18.0,2.0,True
24295,578823,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,579278,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,581123,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,581708,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,583288,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,586838,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,589441,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,592051,-1,1,30.0,CCC,2014J,CMA,18.0,2.0,True
24295,593022,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,595938,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,596441,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,598983,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,600509,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,603529,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,604379,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,605459,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,606036,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,607143,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,609891,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,610537,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,610622,21,0,0.0,CCC,2014J,CMA,18.0,2.0,True
24295,610684,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,612449,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,614804,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,615242,21,0,0.0,CCC,2014J,CMA,18.0,2.0,True
24295,617418,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,619472,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,620782,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,621414,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,622096,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,622384,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,622413,27,0,0.0,CCC,2014J,CMA,18.0,2.0,True
24295,624156,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,624354,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,625928,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,626519,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,627581,21,0,0.0,CCC,2014J,CMA,18.0,2.0,True
24295,628480,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,628706,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,629822,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,630891,21,0,0.0,CCC,2014J,CMA,18.0,2.0,True
24295,632626,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,633047,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,633238,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,634648,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,634853,-1,1,40.0,CCC,2014J,CMA,18.0,2.0,True
24295,636420,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,637089,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,638504,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,641684,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,642839,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,643690,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,645160,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,646359,21,0,11.0,CCC,2014J,CMA,18.0,2.0,True
24295,647735,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,648868,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,649607,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,649761,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,650850,21,0,33.0,CCC,2014J,CMA,18.0,2.0,True
24295,651267,26,0,0.0,CCC,2014J,CMA,18.0,2.0,True
24295,652894,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24295,652994,21,0,0.0,CCC,2014J,CMA,18.0,2.0,True
24295,653177,21,0,22.0,CCC,2014J,CMA,18.0,2.0,True
24296,564649,69,0,25.0,CCC,2014J,CMA,67.0,7.0,True
24296,565840,69,0,31.0,CCC,2014J,CMA,67.0,7.0,True
24296,568307,69,0,6.0,CCC,2014J,CMA,67.0,7.0,True
24296,570954,69,0,20.0,CCC,2014J,CMA,67.0,7.0,True
24296,573473,69,0,35.0,CCC,2014J,CMA,67.0,7.0,True
24296,575039,69,0,39.0,CCC,2014J,CMA,67.0,7.0,True
24296,577551,69,0,26.0,CCC,2014J,CMA,67.0,7.0,True
24296,581708,69,0,34.0,CCC,2014J,CMA,67.0,7.0,True
24296,586526,69,0,22.0,CCC,2014J,CMA,67.0,7.0,True
24296,586838,69,0,30.0,CCC,2014J,CMA,67.0,7.0,True
24296,586921,69,0,0.0,CCC,2014J,CMA,67.0,7.0,True
24296,589523,69,0,9.0,CCC,2014J,CMA,67.0,7.0,True
24296,592051,-1,1,39.0,CCC,2014J,CMA,67.0,7.0,True
24296,597319,69,0,38.0,CCC,2014J,CMA,67.0,7.0,True
24296,598983,69,0,38.0,CCC,2014J,CMA,67.0,7.0,True
24296,601567,69,0,15.0,CCC,2014J,CMA,67.0,7.0,True
24296,601956,69,0,31.0,CCC,2014J,CMA,67.0,7.0,True
24296,602030,-1,1,20.0,CCC,2014J,CMA,67.0,7.0,True
24296,608681,69,0,34.0,CCC,2014J,CMA,67.0,7.0,True
24296,616439,69,0,8.0,CCC,2014J,CMA,67.0,7.0,True
24296,624156,69,0,22.0,CCC,2014J,CMA,67.0,7.0,True
24296,624354,69,0,20.0,CCC,2014J,CMA,67.0,7.0,True
24296,624957,69,0,6.0,CCC,2014J,CMA,67.0,7.0,True
24296,625928,69,0,7.0,CCC,2014J,CMA,67.0,7.0,True
24296,631663,76,0,19.0,CCC,2014J,CMA,67.0,7.0,True
24296,632575,69,0,20.0,CCC,2014J,CMA,67.0,7.0,True
24296,633047,69,0,35.0,CCC,2014J,CMA,67.0,7.0,True
24296,633544,69,0,19.0,CCC,2014J,CMA,67.0,7.0,True
24296,635410,69,0,29.0,CCC,2014J,CMA,67.0,7.0,True
24296,643434,69,0,31.0,CCC,2014J,CMA,67.0,7.0,True
24296,643770,69,0,37.0,CCC,2014J,CMA,67.0,7.0,True
24296,647735,69,0,13.0,CCC,2014J,CMA,67.0,7.0,True
24296,649001,69,0,36.0,CCC,2014J,CMA,67.0,7.0,True
24296,650105,69,0,35.0,CCC,2014J,CMA,67.0,7.0,True
24296,650341,69,0,36.0,CCC,2014J,CMA,67.0,7.0,True
24296,675915,69,0,33.0,CCC,2014J,CMA,67.0,7.0,True
24296,676783,69,0,26.0,CCC,2014J,CMA,67.0,7.0,True
24296,679529,69,0,37.0,CCC,2014J,CMA,67.0,7.0,True
24296,680145,69,0,26.0,CCC,2014J,CMA,67.0,7.0,True
24296,682259,69,0,40.0,CCC,2014J,CMA,67.0,7.0,True
24296,687310,69,0,15.0,CCC,2014J,CMA,67.0,7.0,True
24296,688117,69,0,33.0,CCC,2014J,CMA,67.0,7.0,True
24296,690589,69,0,35.0,CCC,2014J,CMA,67.0,7.0,True
24296,691195,69,0,24.0,CCC,2014J,CMA,67.0,7.0,True
24296,697253,69,0,24.0,CCC,2014J,CMA,67.0,7.0,True
24296,697460,69,0,2.0,CCC,2014J,CMA,67.0,7.0,True
24296,1439723,69,0,35.0,CCC,2014J,CMA,67.0,7.0,True
24296,1634278,69,0,23.0,CCC,2014J,CMA,67.0,7.0,True
24296,2139273,69,0,39.0,CCC,2014J,CMA,67.0,7.0,True
24296,2339333,70,0,6.0,CCC,2014J,CMA,67.0,7.0,True
24296,2358707,69,0,34.0,CCC,2014J,CMA,67.0,7.0,True
24296,2388623,69,0,31.0,CCC,2014J,CMA,67.0,7.0,True
24296,2405934,69,0,40.0,CCC,2014J,CMA,67.0,7.0,True
24296,2413037,69,0,16.0,CCC,2014J,CMA,67.0,7.0,True
24296,2564333,69,0,38.0,CCC,2014J,CMA,67.0,7.0,True
24296,69494,69,0,0.0,CCC,2014J,CMA,67.0,7.0,True
24296,91040,69,0,28.0,CCC,2014J,CMA,67.0,7.0,True
24296,96864,69,0,0.0,CCC,2014J,CMA,67.0,7.0,True
24296,138997,69,0,40.0,CCC,2014J,CMA,67.0,7.0,True
24296,165647,-1,1,23.0,CCC,2014J,CMA,67.0,7.0,True
24296,171896,69,0,20.0,CCC,2014J,CMA,67.0,7.0,True
24296,178072,-1,1,26.0,CCC,2014J,CMA,67.0,7.0,True
24296,246829,70,0,37.0,CCC,2014J,CMA,67.0,7.0,True
24296,253496,69,0,38.0,CCC,2014J,CMA,67.0,7.0,True
24296,264845,69,0,35.0,CCC,2014J,CMA,67.0,7.0,True
24296,269388,69,0,35.0,CCC,2014J,CMA,67.0,7.0,True
24296,310280,69,0,39.0,CCC,2014J,CMA,67.0,7.0,True
24296,312061,69,0,0.0,CCC,2014J,CMA,67.0,7.0,True
24296,338731,69,0,19.0,CCC,2014J,CMA,67.0,7.0,True
24296,370839,69,0,31.0,CCC,2014J,CMA,67.0,7.0,True
24296,378576,69,0,24.0,CCC,2014J,CMA,67.0,7.0,True
24296,402883,69,0,18.0,CCC,2014J,CMA,67.0,7.0,True
24296,414772,69,0,24.0,CCC,2014J,CMA,67.0,7.0,True
24296,419024,69,0,17.0,CCC,2014J,CMA,67.0,7.0,True
24296,465732,69,0,27.0,CCC,2014J,CMA,67.0,7.0,True
24296,472309,-1,1,39.0,CCC,2014J,CMA,67.0,7.0,True
24296,479522,69,0,4.0,CCC,2014J,CMA,67.0,7.0,True
24296,485920,69,0,32.0,CCC,2014J,CMA,67.0,7.0,True
24296,492613,69,0,6.0,CCC,2014J,CMA,67.0,7.0,True
24296,499848,69,0,40.0,CCC,2014J,CMA,67.0,7.0,True
24296,505700,69,0,26.0,CCC,2014J,CMA,67.0,7.0,True
24296,512257,69,0,25.0,CCC,2014J,CMA,67.0,7.0,True
24296,522004,69,0,2.0,CCC,2014J,CMA,67.0,7.0,True
24296,522924,69,0,31.0,CCC,2014J,CMA,67.0,7.0,True
24296,523762,69,0,39.0,CCC,2014J,CMA,67.0,7.0,True
24296,527958,69,0,20.0,CCC,2014J,CMA,67.0,7.0,True
24296,531896,69,0,33.0,CCC,2014J,CMA,67.0,7.0,True
24296,532649,69,0,38.0,CCC,2014J,CMA,67.0,7.0,True
24296,541538,69,0,31.0,CCC,2014J,CMA,67.0,7.0,True
24296,542054,69,0,35.0,CCC,2014J,CMA,67.0,7.0,True
24296,545118,69,0,19.0,CCC,2014J,CMA,67.0,7.0,True
24296,546139,69,0,13.0,CCC,2014J,CMA,67.0,7.0,True
24296,549687,69,0,38.0,CCC,2014J,CMA,67.0,7.0,True
24296,556251,69,0,33.0,CCC,2014J,CMA,67.0,7.0,True
24296,558440,69,0,18.0,CCC,2014J,CMA,67.0,7.0,True
24297,69494,147,0,0.0,CCC,2014J,CMA,144.0,8.0,True
24297,71723,147,0,25.0,CCC,2014J,CMA,144.0,8.0,True
24297,80491,147,0,18.0,CCC,2014J,CMA,144.0,8.0,True
24297,91040,147,0,15.0,CCC,2014J,CMA,144.0,8.0,True
24297,138997,147,0,23.0,CCC,2014J,CMA,144.0,8.0,True
24297,165647,-1,1,10.0,CCC,2014J,CMA,144.0,8.0,True
24297,165733,147,0,23.0,CCC,2014J,CMA,144.0,8.0,True
24297,199760,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,253496,147,0,21.0,CCC,2014J,CMA,144.0,8.0,True
24297,261160,147,0,26.0,CCC,2014J,CMA,144.0,8.0,True
24297,264845,147,0,24.0,CCC,2014J,CMA,144.0,8.0,True
24297,308953,147,0,8.0,CCC,2014J,CMA,144.0,8.0,True
24297,312061,147,0,17.0,CCC,2014J,CMA,144.0,8.0,True
24297,316091,147,0,28.0,CCC,2014J,CMA,144.0,8.0,True
24297,338731,147,0,19.0,CCC,2014J,CMA,144.0,8.0,True
24297,353804,-1,1,38.0,CCC,2014J,CMA,144.0,8.0,True
24297,356297,147,0,35.0,CCC,2014J,CMA,144.0,8.0,True
24297,366164,147,0,38.0,CCC,2014J,CMA,144.0,8.0,True
24297,400958,147,0,37.0,CCC,2014J,CMA,144.0,8.0,True
24297,402210,147,0,29.0,CCC,2014J,CMA,144.0,8.0,True
24297,409852,147,0,23.0,CCC,2014J,CMA,144.0,8.0,True
24297,464732,147,0,17.0,CCC,2014J,CMA,144.0,8.0,True
24297,482145,147,0,25.0,CCC,2014J,CMA,144.0,8.0,True
24297,485920,147,0,35.0,CCC,2014J,CMA,144.0,8.0,True
24297,495438,147,0,36.0,CCC,2014J,CMA,144.0,8.0,True
24297,505700,147,0,8.0,CCC,2014J,CMA,144.0,8.0,True
24297,512257,147,0,33.0,CCC,2014J,CMA,144.0,8.0,True
24297,515734,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,527958,147,0,21.0,CCC,2014J,CMA,144.0,8.0,True
24297,531896,147,0,6.0,CCC,2014J,CMA,144.0,8.0,True
24297,533512,147,0,38.0,CCC,2014J,CMA,144.0,8.0,True
24297,545118,147,0,33.0,CCC,2014J,CMA,144.0,8.0,True
24297,548926,147,0,28.0,CCC,2014J,CMA,144.0,8.0,True
24297,552220,147,0,21.0,CCC,2014J,CMA,144.0,8.0,True
24297,556476,147,0,8.0,CCC,2014J,CMA,144.0,8.0,True
24297,560064,147,0,35.0,CCC,2014J,CMA,144.0,8.0,True
24297,560554,147,0,15.0,CCC,2014J,CMA,144.0,8.0,True
24297,560784,147,0,35.0,CCC,2014J,CMA,144.0,8.0,True
24297,561113,147,0,13.0,CCC,2014J,CMA,144.0,8.0,True
24297,564649,147,0,24.0,CCC,2014J,CMA,144.0,8.0,True
24297,565066,147,0,36.0,CCC,2014J,CMA,144.0,8.0,True
24297,565743,147,0,32.0,CCC,2014J,CMA,144.0,8.0,True
24297,575039,147,0,21.0,CCC,2014J,CMA,144.0,8.0,True
24297,579278,147,0,29.0,CCC,2014J,CMA,144.0,8.0,True
24297,584386,147,0,34.0,CCC,2014J,CMA,144.0,8.0,True
24297,586750,147,0,29.0,CCC,2014J,CMA,144.0,8.0,True
24297,586838,147,0,27.0,CCC,2014J,CMA,144.0,8.0,True
24297,587244,147,0,28.0,CCC,2014J,CMA,144.0,8.0,True
24297,589523,147,0,29.0,CCC,2014J,CMA,144.0,8.0,True
24297,591733,147,0,23.0,CCC,2014J,CMA,144.0,8.0,True
24297,591869,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,592051,-1,1,33.0,CCC,2014J,CMA,144.0,8.0,True
24297,592372,147,0,19.0,CCC,2014J,CMA,144.0,8.0,True
24297,593607,147,0,23.0,CCC,2014J,CMA,144.0,8.0,True
24297,607429,147,0,29.0,CCC,2014J,CMA,144.0,8.0,True
24297,608681,147,0,7.0,CCC,2014J,CMA,144.0,8.0,True
24297,609891,147,0,17.0,CCC,2014J,CMA,144.0,8.0,True
24297,612183,147,0,38.0,CCC,2014J,CMA,144.0,8.0,True
24297,613122,147,0,13.0,CCC,2014J,CMA,144.0,8.0,True
24297,621442,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,624957,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,625541,147,0,38.0,CCC,2014J,CMA,144.0,8.0,True
24297,629096,147,0,29.0,CCC,2014J,CMA,144.0,8.0,True
24297,629560,147,0,26.0,CCC,2014J,CMA,144.0,8.0,True
24297,630452,147,0,27.0,CCC,2014J,CMA,144.0,8.0,True
24297,632637,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,641347,147,0,33.0,CCC,2014J,CMA,144.0,8.0,True
24297,647479,147,0,38.0,CCC,2014J,CMA,144.0,8.0,True
24297,649607,147,0,17.0,CCC,2014J,CMA,144.0,8.0,True
24297,650145,147,0,34.0,CCC,2014J,CMA,144.0,8.0,True
24297,650341,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,669530,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,675915,147,0,27.0,CCC,2014J,CMA,144.0,8.0,True
24297,678203,147,0,40.0,CCC,2014J,CMA,144.0,8.0,True
24297,680765,147,0,27.0,CCC,2014J,CMA,144.0,8.0,True
24297,681235,147,0,21.0,CCC,2014J,CMA,144.0,8.0,True
24297,684498,147,0,35.0,CCC,2014J,CMA,144.0,8.0,True
24297,688033,152,0,35.0,CCC,2014J,CMA,144.0,8.0,True
24297,690589,147,0,38.0,CCC,2014J,CMA,144.0,8.0,True
24297,691195,147,0,9.0,CCC,2014J,CMA,144.0,8.0,True
24297,694871,147,0,8.0,CCC,2014J,CMA,144.0,8.0,True
24297,1068316,147,0,19.0,CCC,2014J,CMA,144.0,8.0,True
24297,1332514,147,0,8.0,CCC,2014J,CMA,144.0,8.0,True
24297,1439723,147,0,8.0,CCC,2014J,CMA,144.0,8.0,True
24297,1656486,147,0,28.0,CCC,2014J,CMA,144.0,8.0,True
24297,2030117,147,0,13.0,CCC,2014J,CMA,144.0,8.0,True
24297,2388623,147,0,33.0,CCC,2014J,CMA,144.0,8.0,True
24297,2405934,147,0,23.0,CCC,2014J,CMA,144.0,8.0,True
24297,2413037,147,0,32.0,CCC,2014J,CMA,144.0,8.0,True
24297,2462628,147,0,38.0,CCC,2014J,CMA,144.0,8.0,True
24297,2595204,147,0,19.0,CCC,2014J,CMA,144.0,8.0,True
24297,2655763,147,0,17.0,CCC,2014J,CMA,144.0,8.0,True
24298,654114,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,654188,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,654504,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,655051,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,656203,219,0,31.0,CCC,2014J,CMA,214.0,8.0,True
24298,656929,219,0,35.0,CCC,2014J,CMA,214.0,8.0,True
24298,674808,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,674882,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,675477,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,675915,223,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,679569,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,680765,219,0,35.0,CCC,2014J,CMA,214.0,8.0,True
24298,682301,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,684514,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,685619,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,686268,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,688033,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,689759,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,690589,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,691195,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,691843,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,694726,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,696357,222,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,943374,219,0,31.0,CCC,2014J,CMA,214.0,8.0,True
24298,1068316,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,1906003,219,0,17.0,CCC,2014J,CMA,214.0,8.0,True
24298,1966597,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,2078353,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,2159868,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,2394090,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,2405934,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,2458925,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,2558071,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,2595204,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,2650741,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,28787,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,72609,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,109577,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,112454,219,0,17.0,CCC,2014J,CMA,214.0,8.0,True
24298,120236,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,138997,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,144745,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,145114,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,145490,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,165647,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,240486,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,297166,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,312061,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,317801,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,338731,219,0,17.0,CCC,2014J,CMA,214.0,8.0,True
24298,362548,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,364103,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,366873,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,371439,219,0,35.0,CCC,2014J,CMA,214.0,8.0,True
24298,402378,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,409852,219,0,4.0,CCC,2014J,CMA,214.0,8.0,True
24298,413200,219,0,27.0,CCC,2014J,CMA,214.0,8.0,True
24298,423607,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,425287,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,464732,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,471580,219,0,27.0,CCC,2014J,CMA,214.0,8.0,True
24298,475734,219,0,0.0,CCC,2014J,CMA,214.0,8.0,True
24298,479522,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,490394,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,492357,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,498236,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,500189,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,502356,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,505108,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,512257,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,522754,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,526235,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,526441,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,526741,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,531896,219,0,13.0,CCC,2014J,CMA,214.0,8.0,True
24298,535259,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,542167,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,544052,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,547153,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,556476,219,0,0.0,CCC,2014J,CMA,214.0,8.0,True
24298,556645,219,0,35.0,CCC,2014J,CMA,214.0,8.0,True
24298,560064,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,560554,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,561195,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,561913,219,0,17.0,CCC,2014J,CMA,214.0,8.0,True
24298,564649,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,565743,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,570757,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,572431,219,0,4.0,CCC,2014J,CMA,214.0,8.0,True
24298,572783,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,576233,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,576541,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,581676,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,583993,219,0,8.0,CCC,2014J,CMA,214.0,8.0,True
24298,586762,219,0,13.0,CCC,2014J,CMA,214.0,8.0,True
24298,587244,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,591083,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,592372,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,594419,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,597433,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,601082,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,602288,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,603049,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,607555,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,608681,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,610019,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,612179,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,616386,219,0,35.0,CCC,2014J,CMA,214.0,8.0,True
24298,616439,219,0,21.0,CCC,2014J,CMA,214.0,8.0,True
24298,620484,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,624156,219,0,33.0,CCC,2014J,CMA,214.0,8.0,True
24298,624354,219,0,0.0,CCC,2014J,CMA,214.0,8.0,True
24298,626878,219,0,17.0,CCC,2014J,CMA,214.0,8.0,True
24298,633511,219,0,25.0,CCC,2014J,CMA,214.0,8.0,True
24298,634721,219,0,29.0,CCC,2014J,CMA,214.0,8.0,True
24298,637070,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,637691,219,0,35.0,CCC,2014J,CMA,214.0,8.0,True
24298,642902,219,0,38.0,CCC,2014J,CMA,214.0,8.0,True
24298,643758,219,0,17.0,CCC,2014J,CMA,214.0,8.0,True
24298,651508,219,0,40.0,CCC,2014J,CMA,214.0,8.0,True
24298,653278,219,0,4.0,CCC,2014J,CMA,214.0,8.0,True
25334,111113,24,0,36.0,DDD,2013B,TMA,25.0,7.5,True
25334,128678,32,0,29.0,DDD,2013B,TMA,25.0,7.5,True
25334,131235,21,0,31.0,DDD,2013B,TMA,25.0,7.5,True
25334,199782,17,0,15.0,DDD,2013B,TMA,25.0,7.5,True
